[2026-09-24T12:25:01.336306+00:00] AUDIT_EVENT | id=24bef148-b7a1-46a5-91d3-3a43979e22aa | name=Mechanical Keyboard | type=sync | client_ip=testclient | status=AUDIT_RECORDED
[2026-09-24T12:26:25.479174+00:00] AUDIT_EVENT | id=b2306476-d0ea-4fb2-beb6-68ec9013a900 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.479908+00:00] AUDIT_EVENT | id=03c740a8-8348-447a-9441-8aba83e62e82 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.479908+00:00] AUDIT_EVENT | id=e63062a5-b6c0-4a7b-b3c1-f8d9819cf44d | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.505591+00:00] AUDIT_EVENT | id=9d8e527e-a8ab-4b4e-a38f-71499fc3fa9b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.522338+00:00] AUDIT_EVENT | id=efd0e4a8-0fe1-4447-a3e5-e32e32fcc581 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.537126+00:00] AUDIT_EVENT | id=d8ce2061-dd53-4e88-a020-b2230085258e | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.537126+00:00] AUDIT_EVENT | id=3b9b436d-99c8-45ed-8b04-187f0df9a3ef | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.551138+00:00] AUDIT_EVENT | id=6a7cc046-0dd2-4f0a-a234-1cde9126feff | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.572316+00:00] AUDIT_EVENT | id=43b06a15-a1a7-4b7a-b458-958091cf3ec8 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.583126+00:00] AUDIT_EVENT | id=a4754c58-10d7-4259-b0b5-da5c084e26bc | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.600140+00:00] AUDIT_EVENT | id=7f452387-edab-40b8-b213-0d8161759a31 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.600140+00:00] AUDIT_EVENT | id=73517e08-ed07-44db-92bc-9d728e4959aa | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.612667+00:00] AUDIT_EVENT | id=5a694bcc-5ec6-4b1c-957d-242023a6971b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.630652+00:00] AUDIT_EVENT | id=49b922a4-aac1-4cec-918a-ab74140e4f49 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.644075+00:00] AUDIT_EVENT | id=af42725e-14b4-47e4-813e-1a5df8230942 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.660591+00:00] AUDIT_EVENT | id=758054cd-359a-4c0c-bfe2-91ca576a433b | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.660591+00:00] AUDIT_EVENT | id=120392e8-a2fb-4664-90ce-765a99c77ddd | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.674325+00:00] AUDIT_EVENT | id=79136563-6b06-48d6-a491-3468c40ea9db | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.701033+00:00] AUDIT_EVENT | id=120f805f-d335-4c6f-807f-c4de075601a6 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.701033+00:00] AUDIT_EVENT | id=118d7627-cd3c-4ae9-98b8-355cdb6545ba | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.735396+00:00] AUDIT_EVENT | id=45075ebf-13be-4876-99cb-c1b588042260 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.735396+00:00] AUDIT_EVENT | id=0f793f3b-78ae-476d-9b95-5bafd2a27a59 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.735396+00:00] AUDIT_EVENT | id=8852086a-2157-4493-a298-970a040014ee | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:25.735396+00:00] AUDIT_EVENT | id=2ab77c52-813d-4649-b0a5-3d5a346ed033 | name=Benchmark Laptop | type=async | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.877540+00:00] AUDIT_EVENT | id=27e7dc1c-7cfc-4b11-aaa5-29208e9fc82d | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.877540+00:00] AUDIT_EVENT | id=59474111-409d-461b-8c25-5c44c0b037c2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.889362+00:00] AUDIT_EVENT | id=0e000687-7fba-4d19-b900-624017795f8b | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.891283+00:00] AUDIT_EVENT | id=450ee8ea-d609-44a1-a4f2-4d386b6c1f70 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.900614+00:00] AUDIT_EVENT | id=3fe624e8-f898-4177-974a-4f2b2b465db7 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.901162+00:00] AUDIT_EVENT | id=2f005b3d-c6b2-4a35-8899-771d02022d53 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.904509+00:00] AUDIT_EVENT | id=d363296c-23e9-4226-9c28-06007d7d3a8b | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.917442+00:00] AUDIT_EVENT | id=14e4db79-dcbc-4c95-82c3-4d9b7e404e94 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=9ad3b769-3cc3-478b-8e31-7644c18afbe9 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=aea72500-af32-4361-a135-66e269dd8b96 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=adb5d916-5d77-488e-805d-6fb78de6b494 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=81b15dce-efb1-476a-afd6-963243388900 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=5daeebd2-6aac-4581-9702-daa9ad1eaabd | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.917442+00:00] AUDIT_EVENT | id=3e1199ff-f37e-48cb-9f12-c5caf337a9a7 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=a8cfea59-6e04-493f-b8cd-2479de1556cf | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=1f503e7e-2a64-4ce3-8830-a9d914715333 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=5808ab82-ea48-4728-8a2c-33189ab2fe01 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=6daff836-4062-4c98-8e38-6fe5771b71be | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.917442+00:00] AUDIT_EVENT | id=8b74478d-ab18-44ee-9d2d-d3badb0772a1 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916347+00:00] AUDIT_EVENT | id=18fad404-71b6-4220-a4f8-4b35a35ede9f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916347+00:00] AUDIT_EVENT | id=3548033e-74be-404c-b43e-2d26ab07025c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916347+00:00] AUDIT_EVENT | id=4d843089-3594-4a4d-a808-6c03cada3a10 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.916895+00:00] AUDIT_EVENT | id=7b4286d9-5d37-4649-9998-d7dd0b6b4663 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.929944+00:00] AUDIT_EVENT | id=e646f460-2a09-4595-8ff8-68477e889951 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.927190+00:00] AUDIT_EVENT | id=cf30cf6d-9d9d-4d22-b801-e1a4bd20b16d | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.929944+00:00] AUDIT_EVENT | id=0d80bbf5-1d07-47cc-9847-6957722a4d12 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.938138+00:00] AUDIT_EVENT | id=e7e3a4f0-f2c8-4c13-940d-f6d39fccc089 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.939688+00:00] AUDIT_EVENT | id=72588860-b324-45fc-9121-9e59e89f32e8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.939688+00:00] AUDIT_EVENT | id=f4cc6fc2-2868-44b5-a0ce-dd25f4affdee | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.935452+00:00] AUDIT_EVENT | id=23c5bb3b-cbe3-4c32-a8fc-77ea965832fc | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.940687+00:00] AUDIT_EVENT | id=01eaf7ca-e70e-4881-b9cc-29f8ad2f1552 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.937601+00:00] AUDIT_EVENT | id=ee747ae3-c564-4e2d-abe2-9fe00048fec2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.934914+00:00] AUDIT_EVENT | id=50f71dba-0443-4a6d-94a5-7c8d8fb4814c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.935452+00:00] AUDIT_EVENT | id=7e8a6938-a391-4f69-853f-7684dcd62295 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.935452+00:00] AUDIT_EVENT | id=65e12460-f8b2-4dad-843a-2ec470761fa4 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.937601+00:00] AUDIT_EVENT | id=521eca23-9083-443c-a5d1-a17cf31b346c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.937601+00:00] AUDIT_EVENT | id=0dfb3cc2-1c99-436b-b217-1826e98eb9f0 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.935452+00:00] AUDIT_EVENT | id=209189e2-fa2d-44d5-bc41-c78a739892d6 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.935987+00:00] AUDIT_EVENT | id=0f819719-d6ce-4465-a2f9-eb7849ca1f4e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.982824+00:00] AUDIT_EVENT | id=5e038f7e-1f56-454e-afcd-8ba1eefe4da8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.985879+00:00] AUDIT_EVENT | id=39c0b59b-c089-4ac4-bb8f-3961b2dd3f54 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.985879+00:00] AUDIT_EVENT | id=0e5515f8-59c0-4669-bf2f-0ab8177ea1fd | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.985879+00:00] AUDIT_EVENT | id=27c7b4e7-b135-4dc3-bcdc-4749d9f3eb6c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.986412+00:00] AUDIT_EVENT | id=a286944b-f414-4cd4-bdf0-a16f11a863d2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.988094+00:00] AUDIT_EVENT | id=4fcc3084-406c-4630-8fa2-c279453ebd1e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.988094+00:00] AUDIT_EVENT | id=53a9d2f7-23b7-4c92-b7d9-4ee071c077bf | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.985879+00:00] AUDIT_EVENT | id=1c22cfe6-edf0-4ec2-ae7c-0aca9b30c706 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.988094+00:00] AUDIT_EVENT | id=48408f91-6c92-437b-94ee-88b4d799e92c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.988628+00:00] AUDIT_EVENT | id=5045f7a6-e077-4f42-976b-e7c47cc986b2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.988628+00:00] AUDIT_EVENT | id=12b01b90-f51c-4919-afcd-4802c0ef840f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=56a8c7ce-c9b4-459d-bdba-197fc6f5f676 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=f79ab32f-218b-43c8-8e63-f8150898bcdd | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=95b8d748-6b2c-4a2b-9cff-2f251e151d69 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=3db5dee8-1e1e-4f4b-96a6-393fd83b6e5e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=a1f73530-70b2-423a-bc73-e97cb284277c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993744+00:00] AUDIT_EVENT | id=30cf6650-b143-4c5f-969e-91013b9046fb | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=1d379e8f-5259-43d2-b21d-638e0535a749 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=6c8bccc7-fa74-4412-97be-c81348186b4c | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:32.993208+00:00] AUDIT_EVENT | id=1c4410f7-60e0-48bd-81ab-0bd4b3c1fa41 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.035735+00:00] AUDIT_EVENT | id=b6ae47f2-ad63-4c7c-bc51-65d2028a0436 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.041091+00:00] AUDIT_EVENT | id=d87fa95f-d7a0-4d7b-af75-356489b35ac6 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.049110+00:00] AUDIT_EVENT | id=6b26215a-b9da-4d5a-9178-36a280d99680 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.055681+00:00] AUDIT_EVENT | id=f4ed09b1-d4c9-4a9e-9eb9-8ae47bd9902b | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.055141+00:00] AUDIT_EVENT | id=355a233a-ad35-4a82-a914-836b5236d7ff | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.055681+00:00] AUDIT_EVENT | id=7e80f654-7091-443c-a4e9-65a7b2db16a2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.059302+00:00] AUDIT_EVENT | id=4d3587f5-af30-43ad-b497-0c69eeed9942 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.059302+00:00] AUDIT_EVENT | id=6169b7cf-24dc-4112-8345-7574b65395e0 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.074465+00:00] AUDIT_EVENT | id=7ddc86dd-960e-4173-b6d4-dd5b27975687 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.110222+00:00] AUDIT_EVENT | id=cad042b3-269e-4ea0-b096-3480f8474b58 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.154082+00:00] AUDIT_EVENT | id=bf60375e-54f0-465c-af85-612c1929f929 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.172650+00:00] AUDIT_EVENT | id=07627c76-1af5-4c1b-aa21-4dc4bb45adfc | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.216074+00:00] AUDIT_EVENT | id=1863c802-9a51-4dae-8bb4-e3d909e9fca9 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.223685+00:00] AUDIT_EVENT | id=6cf2badc-aeff-4950-ab84-3ecf26d39881 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.231875+00:00] AUDIT_EVENT | id=f7b9b17d-50e3-43ce-875d-a68a21ab31dd | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.248996+00:00] AUDIT_EVENT | id=c4d7c3ae-4eaf-44de-b8bd-a99d26c8915e | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.252762+00:00] AUDIT_EVENT | id=adbe73f6-0900-416d-836a-cdb264ed7f79 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.269487+00:00] AUDIT_EVENT | id=ede9407e-bc88-49fe-bfe0-56667f41310f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.288693+00:00] AUDIT_EVENT | id=e4b426bc-d495-481e-8832-76fa55db6c19 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.297965+00:00] AUDIT_EVENT | id=fa098556-32f8-4889-ad24-e675e800fee7 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.317138+00:00] AUDIT_EVENT | id=2271ac3c-3a2b-4fc9-857e-83a1a66cfe38 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.343380+00:00] AUDIT_EVENT | id=b5a9e405-0e9c-4318-91f7-c112684d836f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.369487+00:00] AUDIT_EVENT | id=8689f30d-ee90-4659-9fb9-d8e8623136a2 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.383639+00:00] AUDIT_EVENT | id=1190aae4-38ea-4f34-8350-ceff9a0238a1 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.384194+00:00] AUDIT_EVENT | id=64aaf4e9-ad85-40ed-ade9-c6a9becfbf85 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.410595+00:00] AUDIT_EVENT | id=9c40cc8e-85ba-4648-8a2d-c99589ff0dc8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.418674+00:00] AUDIT_EVENT | id=6ced0a61-d13e-4ad6-b47d-8e76e5e4db31 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.447686+00:00] AUDIT_EVENT | id=491e426c-e34c-4cee-be5d-39a9b2adb5e5 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.465350+00:00] AUDIT_EVENT | id=8a8d364d-24d3-4b55-b180-aeec69533631 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.470243+00:00] AUDIT_EVENT | id=00dd7815-bda1-4e00-b53f-c21ff4760d73 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.473468+00:00] AUDIT_EVENT | id=5c9e20bd-5356-4e80-a35b-d3c3d9866fc6 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.495171+00:00] AUDIT_EVENT | id=41ad4e34-e8eb-4ff2-a01f-2c44e385f8a5 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.497953+00:00] AUDIT_EVENT | id=12d49e2d-e991-487b-807c-643dc08fd3fc | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.523079+00:00] AUDIT_EVENT | id=b3de944a-198d-4ac1-8d3d-e3c0ad1bd09a | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.530128+00:00] AUDIT_EVENT | id=c41d95c2-a28b-4c3d-8c8d-f8e1107c9ff8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.537663+00:00] AUDIT_EVENT | id=39cad433-01e6-4ee4-9300-8ca0db7c394d | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.557449+00:00] AUDIT_EVENT | id=e41a8f72-9c74-43f9-b9e2-a208a8b4eb95 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.560712+00:00] AUDIT_EVENT | id=b2e64674-2e64-46fe-ad85-efb354b1ad44 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.595866+00:00] AUDIT_EVENT | id=bb70f6e3-6470-4aec-b901-79304551ef6a | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.606280+00:00] AUDIT_EVENT | id=5303b9e3-976e-451f-8db4-e293361216a8 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.627046+00:00] AUDIT_EVENT | id=a579e744-3c8a-4ff7-8e9a-e9242d9f43ce | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.638016+00:00] AUDIT_EVENT | id=6ec6d441-7027-4c81-a079-ffb66e3b6c7f | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.673205+00:00] AUDIT_EVENT | id=9ed50833-07d9-46e9-92f9-c51fe792ce23 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.680395+00:00] AUDIT_EVENT | id=08b26538-257a-4fc0-90d2-918a7e216b91 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.692914+00:00] AUDIT_EVENT | id=057c4ad4-b6d1-48e4-a127-8afb7e941002 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.714301+00:00] AUDIT_EVENT | id=5b305daf-5060-4a61-9b0e-9446a7aa2864 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
[2026-09-24T12:26:33.723675+00:00] AUDIT_EVENT | id=03343032-e6fb-4266-b790-76c65e3e40f3 | name=Benchmark Laptop | type=sync | client_ip=127.0.0.1 | status=AUDIT_RECORDED
